"instance","metodo","exec","fo","n","time","fitness"
"RC204","FortyAgent",24,807.2,3,120.75,3807.2
"RC204","FortyAgent",25,829,3,136.113,3829
"RC204","FortyAgent",26,830.1,3,94.55,3830.1
"RC204","FortyAgent",27,822.9,3,134.205,3822.9
"RC204","FortyAgent",28,818,3,119.998,3818
"RC204","FortyAgent",29,821.8,3,80.212,3821.8
"RC204","FiftyAgent",0,827.2,3,106.333,3827.2
"RC204","FiftyAgent",1,816.6,3,123.907,3816.6
"RC204","FiftyAgent",2,801,3,166.604,3801
"RC204","FiftyAgent",3,817.3,3,84.613,3817.3
"RC204","FiftyAgent",4,809.9,3,181.936,3809.9
"RC204","FiftyAgent",5,812.7,3,150.982,3812.7
"RC204","FiftyAgent",6,829.2,3,150.291,3829.2
"RC204","FiftyAgent",7,803.9,3,134.002,3803.9
"RC204","FiftyAgent",8,811.8,3,135.305,3811.8
"RC204","FiftyAgent",9,826.6,3,120.193,3826.6
"RC204","FiftyAgent",10,804.1,3,98.923,3804.1
"RC204","FiftyAgent",11,801.3,3,137.045,3801.3
"RC204","FiftyAgent",12,817.7,3,120.814,3817.7
"RC204","FiftyAgent",13,825.8,3,168.506,3825.8
"RC204","FiftyAgent",14,817.9,3,140.734,3817.9
"RC204","FiftyAgent",15,819,3,143.501,3819
"RC204","FiftyAgent",16,813.1,3,112.102,3813.1
"RC204","FiftyAgent",17,820.6,3,144.18,3820.6
"RC204","FiftyAgent",18,830.5,3,162.421,3830.5
"RC204","FiftyAgent",19,818.7,3,86.379,3818.7
"RC204","FiftyAgent",20,811.1,3,94.161,3811.1
"RC204","FiftyAgent",21,807.2,3,97.33,3807.2
"RC204","FiftyAgent",22,815.1,3,139.834,3815.1
"RC204","FiftyAgent",23,816.2,3,124.673,3816.2
"RC204","FiftyAgent",24,816.2,3,127.743,3816.2
"RC204","FiftyAgent",25,822.5,3,120.55,3822.5
"RC204","FiftyAgent",26,801,3,134.942,3801
"RC204","FiftyAgent",27,825.6,3,164.345,3825.6
"RC204","FiftyAgent",28,842.1,3,143.602,3842.1
"RC204","FiftyAgent",29,833.2,3,137.333,3833.2
"RC204","SixtyAgent",0,819.3,3,97.277,3819.3
"RC204","SixtyAgent",1,828.2,3,146.477,3828.2
"RC204","SixtyAgent",2,799.4,3,135.159,3799.4
"RC204","SixtyAgent",3,810.8,3,133.243,3810.8
"RC204","SixtyAgent",4,814.2,3,162.861,3814.2
"RC204","SixtyAgent",5,804.9,3,146.247,3804.9
"RC204","SixtyAgent",6,815.2,3,121.19,3815.2
"RC204","SixtyAgent",7,805.1,3,129.053,3805.1
"RC204","SixtyAgent",8,829.4,3,164.752,3829.4
"RC204","SixtyAgent",9,819.8,3,32.935,3819.8
"RC204","SixtyAgent",10,830,3,165.152,3830
"RC204","SixtyAgent",11,805.9,3,140.111,3805.9
"RC204","SixtyAgent",12,831.5,3,139.719,3831.5
"RC204","SixtyAgent",13,817.9,3,132.703,3817.9
"RC204","SixtyAgent",14,804,3,146.627,3804
"RC204","SixtyAgent",15,813.6,3,175.124,3813.6
"RC204","SixtyAgent",16,825.3,3,74.621,3825.3
"RC204","SixtyAgent",17,818.5,3,146.772,3818.5
"RC204","SixtyAgent",18,816.3,3,173.756,3816.3
"RC204","SixtyAgent",19,810.9,3,185.929,3810.9
"RC204","SixtyAgent",20,813.5,3,139.462,3813.5
"RC204","SixtyAgent",21,807.3,3,157.001,3807.3
"RC204","SixtyAgent",22,808.6,3,64.515,3808.6
"RC204","SixtyAgent",23,802.1,3,134.972,3802.1
"RC204","SixtyAgent",24,823.4,3,129.166,3823.4
"RC204","SixtyAgent",25,830.5,3,132.35,3830.5
"RC204","SixtyAgent",26,803.2,3,108.361,3803.2
"RC204","SixtyAgent",27,806.9,3,141.411,3806.9
"RC204","SixtyAgent",28,826.4,3,97.703,3826.4
"RC204","SixtyAgent",29,809.8,3,141.052,3809.8
"C104","OneAgent",0,892.4,10,136.901,10892.4
"C104","OneAgent",1,894.5,10,238.1,10894.5
"C104","OneAgent",2,865.4,10,86.342,10865.4
"C104","OneAgent",3,826.3,10,187.754,10826.3
"C104","OneAgent",4,823.6,10,175.131,10823.6
"C104","OneAgent",5,861.6,10,154.058,10861.6
"C104","OneAgent",6,1029.5,10,54.522,11029.5
"C104","OneAgent",7,837.8,10,133.964,10837.8
"C104","OneAgent",8,860,10,71.769,10860
"C104","OneAgent",9,855.7,10,40.856,10855.7
"C104","OneAgent",10,826.9,10,134.486,10826.9
"C104","OneAgent",11,896,10,152.023,10896
"C104","OneAgent",12,827,10,144.776,10827
"C104","OneAgent",13,822.9,10,103.372,10822.9
"C104","OneAgent",14,863.6,10,108.955,10863.6
"C104","OneAgent",15,847.6,10,126.94,10847.6
"C104","OneAgent",16,839.5,10,176.03,10839.5
"C104","OneAgent",17,857.8,10,255.88,10857.8
"C104","OneAgent",18,850.8,10,66.454,10850.8
"C104","OneAgent",19,826.3,10,191.877,10826.3
"C104","OneAgent",20,837.4,10,201.967,10837.4
"C104","OneAgent",21,826.3,10,84.33,10826.3
"C104","OneAgent",22,827.8,10,220.91,10827.8
"C104","OneAgent",23,848.1,10,140.008,10848.1
"C104","OneAgent",24,826.3,10,165.152,10826.3
"C104","OneAgent",25,826.9,10,173.165,10826.9
"C104","OneAgent",26,822.9,10,69.226,10822.9
"C104","OneAgent",27,826.3,10,201.775,10826.3
"C104","OneAgent",28,873.6,10,198.978,10873.6
"C104","OneAgent",29,858.9,10,101.24,10858.9
"C104","TwoAgent",0,823.8,10,163.074,10823.8
"C104","TwoAgent",1,823.9,10,208.915,10823.9
"C104","TwoAgent",2,861.7,10,200.235,10861.7
"C104","TwoAgent",3,826,10,133.606,10826
"C104","TwoAgent",4,827.3,10,166.847,10827.3
"C104","TwoAgent",5,827.9,10,130.926,10827.9
"C104","TwoAgent",6,826,10,194.902,10826
"C104","TwoAgent",7,826.9,10,169.723,10826.9
"C104","TwoAgent",8,831.1,10,159.475,10831.1
"C104","TwoAgent",9,822.9,10,167.281,10822.9
"C104","TwoAgent",10,859.5,10,213.283,10859.5
"C104","TwoAgent",11,899.6,10,208.526,10899.6
"C104","TwoAgent",12,862.7,10,145.011,10862.7
"C104","TwoAgent",13,822.9,10,164.962,10822.9
"C104","TwoAgent",14,828.3,10,173.127,10828.3
"C104","TwoAgent",15,827.9,10,87.934,10827.9
"C104","TwoAgent",16,926,10,201.621,10926
"C104","TwoAgent",17,826,10,205.494,10826
"C104","TwoAgent",18,827.7,10,162.033,10827.7
"C104","TwoAgent",19,834,10,231.001,10834
"C104","TwoAgent",20,827.7,10,186.206,10827.7
"C104","TwoAgent",21,861.7,10,208.54,10861.7
"C104","TwoAgent",22,919.4,10,190.253,10919.4
"C104","TwoAgent",23,882.2,10,153.358,10882.2
"C104","TwoAgent",24,826,10,159.296,10826
"C104","TwoAgent",25,822.9,10,247.174,10822.9
"C104","TwoAgent",26,826,10,131.802,10826
"C104","TwoAgent",27,822.9,10,172.408,10822.9
"C104","TwoAgent",28,877,10,196.947,10877
"C104","TwoAgent",29,858,10,181.917,10858
"C104","FourAgent",0,826,10,146.947,10826
"C104","FourAgent",1,826.9,10,278.567,10826.9
"C104","FourAgent",2,826.3,10,198.909,10826.3
"C104","FourAgent",3,826.3,10,175.723,10826.3
"C104","FourAgent",4,841.7,10,155.963,10841.7
"C104","FourAgent",5,823.8,10,252.381,10823.8
"C104","FourAgent",6,828,10,288,10828
"C104","FourAgent",7,826.3,10,230.324,10826.3
"C104","FourAgent",8,824.6,10,55.82,10824.6
"C104","FourAgent",9,822.9,10,231.675,10822.9
"C104","FourAgent",10,824.6,10,110.262,10824.6
"C104","FourAgent",11,826.3,10,128.76,10826.3
"C104","FourAgent",12,826.3,10,184.832,10826.3
"C104","FourAgent",13,836.2,10,217.563,10836.2
"C104","FourAgent",14,842.7,10,124.124,10842.7
"C104","FourAgent",15,826.3,10,179.107,10826.3
"C104","FourAgent",16,823.9,10,154.111,10823.9
"C104","FourAgent",17,826.3,10,82.941,10826.3
"C104","FourAgent",18,826,10,168.242,10826
"C104","FourAgent",19,857.1,10,95.06,10857.1
"C104","FourAgent",20,826,10,94.977,10826
"C104","FourAgent",21,826,10,200.76,10826
"C104","FourAgent",22,826,10,141.095,10826
"C104","FourAgent",23,828.2,10,212.937,10828.2
"C104","FourAgent",24,840.8,10,236.077,10840.8
"C104","FourAgent",25,825.9,10,217.92,10825.9
"C104","FourAgent",26,822.9,10,159.295,10822.9
"C104","FourAgent",27,822.9,10,204.151,10822.9
"C104","FourAgent",28,823.8,10,182.16,10823.8
"C104","FourAgent",29,826,10,253.815,10826
"C104","EightAgent",0,826.3,10,240.059,10826.3
"C104","EightAgent",1,826.9,10,207.576,10826.9
"C104","EightAgent",2,826,10,224.871,10826
"C104","EightAgent",3,826,10,277.427,10826
"C104","EightAgent",4,826.9,10,207.876,10826.9
"C104","EightAgent",5,822.9,10,120.334,10822.9
"C104","EightAgent",6,826,10,173.878,10826
"C104","EightAgent",7,836.5,10,276.861,10836.5
"C104","EightAgent",8,823.8,10,135.481,10823.8
"C104","EightAgent",9,826.3,10,198.768,10826.3
"C104","EightAgent",10,826.3,10,167.541,10826.3
"C104","EightAgent",11,827.7,10,225.306,10827.7
"C104","EightAgent",12,822.9,10,167.285,10822.9
"C104","EightAgent",13,822.9,10,74.348,10822.9
"C104","EightAgent",14,823.8,10,217.383,10823.8
"C104","EightAgent",15,823.9,10,112.337,10823.9
"C104","EightAgent",16,826.3,10,183.983,10826.3
"C104","EightAgent",17,826.3,10,219.997,10826.3
"C104","EightAgent",18,826,10,181.539,10826
"C104","EightAgent",19,826,10,126.116,10826
"C104","EightAgent",20,826,10,145.161,10826
"C104","EightAgent",21,824.6,10,158.51,10824.6
"C104","EightAgent",22,826,10,222.625,10826
"C104","EightAgent",23,824.6,10,247.724,10824.6
"C104","EightAgent",24,826.3,10,159.461,10826.3
"C104","EightAgent",25,826.3,10,171.43,10826.3
"C104","EightAgent",26,826,10,160.796,10826
"C104","EightAgent",27,823.9,10,169.408,10823.9
"C104","EightAgent",28,826.3,10,161.228,10826.3
"C104","EightAgent",29,823.9,10,142.586,10823.9
"C104","TenAgent",0,823.8,10,189.144,10823.8
"C104","TenAgent",1,826.3,10,197.519,10826.3
"C104","TenAgent",2,822.9,10,303.816,10822.9
"C104","TenAgent",3,826,10,148.632,10826
"C104","TenAgent",4,826.9,10,305.619,10826.9
"C104","TenAgent",5,822.9,10,144.78,10822.9
"C104","TenAgent",6,823.6,10,261.896,10823.6
"C104","TenAgent",7,824.8,10,252.038,10824.8
"C104","TenAgent",8,824.6,10,177.594,10824.6
"C104","TenAgent",9,822.9,10,301.063,10822.9
"C104","TenAgent",10,826,10,240.855,10826
"C104","TenAgent",11,824,10,131.005,10824
"C104","TenAgent",12,827.3,10,244.451,10827.3
"C104","TenAgent",13,823.6,10,321.899,10823.6
"C104","TenAgent",14,826,10,214.011,10826
"C104","TenAgent",15,822.9,10,173.177,10822.9
"C104","TenAgent",16,824.6,10,111.416,10824.6
"C104","TenAgent",17,822.9,10,380.657,10822.9
"C104","TenAgent",18,824.8,10,204.882,10824.8
"C104","TenAgent",19,823.9,10,172.069,10823.9
"C104","TenAgent",20,822.9,10,174.624,10822.9
"C104","TenAgent",21,827,10,247.547,10827
"C104","TenAgent",22,832.3,10,189.048,10832.3
"C104","TenAgent",23,822.9,10,243.081,10822.9
"C104","TenAgent",24,822.9,10,289.576,10822.9
"C104","TenAgent",25,823.9,10,94.728,10823.9
"C104","TenAgent",26,823.9,10,121.193,10823.9
"C104","TenAgent",27,823.8,10,251.134,10823.8
"C104","TenAgent",28,824.7,10,167.267,10824.7
"C104","TenAgent",29,822.9,10,150.256,10822.9
"C104","TwentyAgent",0,823.8,10,105.101,10823.8
"C104","TwentyAgent",1,823.9,10,148.106,10823.9
"C104","TwentyAgent",2,823.8,10,315.864,10823.8
"C104","TwentyAgent",3,823.9,10,189.615,10823.9
"C104","TwentyAgent",4,823.3,10,258.472,10823.3
"C104","TwentyAgent",5,823.6,10,189.373,10823.6
"C104","TwentyAgent",6,824.6,10,156.049,10824.6
"C104","TwentyAgent",7,822.9,10,165.002,10822.9
"C104","TwentyAgent",8,823.8,10,261.854,10823.8
"C104","TwentyAgent",9,822.9,10,229.819,10822.9
"C104","TwentyAgent",10,824.6,10,234.607,10824.6
"C104","TwentyAgent",11,824.6,10,276.74,10824.6
"C104","TwentyAgent",12,823.8,10,218.997,10823.8
"C104","TwentyAgent",13,822.9,10,106.397,10822.9
"C104","TwentyAgent",14,824.6,10,197.907,10824.6
"C104","TwentyAgent",15,823.9,10,165.139,10823.9
"C104","TwentyAgent",16,823.9,10,244.194,10823.9
"C104","TwentyAgent",17,824.8,10,284.563,10824.8
"C104","TwentyAgent",18,823.8,10,235.319,10823.8
"C104","TwentyAgent",19,822.9,10,98.4,10822.9
"C104","TwentyAgent",20,824.6,10,182.304,10824.6
"C104","TwentyAgent",21,822.9,10,295.011,10822.9
"C104","TwentyAgent",22,823.8,10,255.015,10823.8
"C104","TwentyAgent",23,823.6,10,340.332,10823.6
"C104","TwentyAgent",24,822.9,10,246.972,10822.9
"C104","TwentyAgent",25,824.6,10,149.658,10824.6
"C104","TwentyAgent",26,824.8,10,220.689,10824.8
"C104","TwentyAgent",27,822.9,10,296.404,10822.9
"C104","TwentyAgent",28,823.8,10,292.64,10823.8
"C104","TwentyAgent",29,823.6,10,279.933,10823.6
"C104","ThirtyAgent",0,823.8,10,247.46,10823.8
"C104","ThirtyAgent",1,822.9,10,187.316,10822.9
"C104","ThirtyAgent",2,822.9,10,251.427,10822.9
"C104","ThirtyAgent",3,823.9,10,228.509,10823.9
"C104","ThirtyAgent",4,823.6,10,331.72,10823.6
"C104","ThirtyAgent",5,823.9,10,296.605,10823.9
"C104","ThirtyAgent",6,823.9,10,285.844,10823.9
"C104","ThirtyAgent",7,823.8,10,140.222,10823.8
"C104","ThirtyAgent",8,822.9,10,183.593,10822.9
"C104","ThirtyAgent",9,822.9,10,265.655,10822.9
"C104","ThirtyAgent",10,822.9,10,237.062,10822.9
"C104","ThirtyAgent",11,823.3,10,307.265,10823.3
"C104","ThirtyAgent",12,822.9,10,318.142,10822.9
"C104","ThirtyAgent",13,822.9,10,353.145,10822.9
"C104","ThirtyAgent",14,823.9,10,178.582,10823.9
"C104","ThirtyAgent",15,823.8,10,148.771,10823.8
"C104","ThirtyAgent",16,824.8,10,309.908,10824.8
"C104","ThirtyAgent",17,822.9,10,294.794,10822.9
"C104","ThirtyAgent",18,822.9,10,274.731,10822.9
"C104","ThirtyAgent",19,822.9,10,325.782,10822.9
"C104","ThirtyAgent",20,822.9,10,265.522,10822.9
"C104","ThirtyAgent",21,823.8,10,369.145,10823.8
"C104","ThirtyAgent",22,824.6,10,312.199,10824.6
"C104","ThirtyAgent",23,823.8,10,344.82,10823.8
"C104","ThirtyAgent",24,823.6,10,406.411,10823.6
"C104","ThirtyAgent",25,823.9,10,405.463,10823.9
"C104","ThirtyAgent",26,822.9,10,190.428,10822.9
"C104","ThirtyAgent",27,823.9,10,266.941,10823.9
"C104","ThirtyAgent",28,823.8,10,151.883,10823.8
"C104","ThirtyAgent",29,822.9,10,148.863,10822.9
"C104","FortyAgent",0,822.9,10,277.128,10822.9
"C104","FortyAgent",1,823.9,10,173.313,10823.9
"C104","FortyAgent",2,823.8,10,303.985,10823.8
"C104","FortyAgent",3,823.8,10,321.828,10823.8
"C104","FortyAgent",4,822.9,10,204.288,10822.9
"C104","FortyAgent",5,824.6,10,313.629,10824.6
"C104","FortyAgent",6,823.9,10,266.69,10823.9
"C104","FortyAgent",7,822.9,10,224.961,10822.9
"C104","FortyAgent",8,823.8,10,139.859,10823.8
"C104","FortyAgent",9,823.8,10,187.122,10823.8
"C104","FortyAgent",10,822.9,10,245.455,10822.9
"C104","FortyAgent",11,823.9,10,194.951,10823.9
"C104","FortyAgent",12,824.6,10,222.126,10824.6
"C104","FortyAgent",13,823.8,10,221.667,10823.8
"C104","FortyAgent",14,822.9,10,366.384,10822.9
"C104","FortyAgent",15,823.8,10,145.745,10823.8
"C104","FortyAgent",16,823.6,10,316.365,10823.6
"C104","FortyAgent",17,823.9,10,208.743,10823.9
"C104","FortyAgent",18,823.9,10,212.041,10823.9
"C104","FortyAgent",19,822.9,10,164.994,10822.9
"C104","FortyAgent",20,823.3,10,198.522,10823.3
"C104","FortyAgent",21,824.6,10,264.885,10824.6
"C104","FortyAgent",22,823.8,10,204.755,10823.8
"C104","FortyAgent",23,822.9,10,287.993,10822.9
"C104","FortyAgent",24,823.9,10,164.639,10823.9
"C104","FortyAgent",25,823.8,10,141.751,10823.8
"C104","FortyAgent",26,822.9,10,338.481,10822.9
"C104","FortyAgent",27,823.8,10,256.771,10823.8
"C104","FortyAgent",28,823.8,10,230.675,10823.8
"C104","FortyAgent",29,822.9,10,252.386,10822.9
"C104","FiftyAgent",0,823.8,10,209.471,10823.8
"C104","FiftyAgent",1,823.6,10,182.71,10823.6
"C104","FiftyAgent",2,824.6,10,386.736,10824.6
"C104","FiftyAgent",3,823.8,10,274.807,10823.8
"C104","FiftyAgent",4,823.9,10,279.909,10823.9
"C104","FiftyAgent",5,823.6,10,107.49,10823.6
"C104","FiftyAgent",6,824.6,10,257.66,10824.6
"C104","FiftyAgent",7,822.9,10,244.825,10822.9
"C104","FiftyAgent",8,822.9,10,256.413,10822.9
"C104","FiftyAgent",9,822.9,10,288.971,10822.9
"C104","FiftyAgent",10,823.9,10,231.775,10823.9
"C104","FiftyAgent",11,822.9,10,215.507,10822.9
"C104","FiftyAgent",12,823.8,10,261.598,10823.8
"C104","FiftyAgent",13,823.9,10,300.324,10823.9
"C104","FiftyAgent",14,823.9,10,162.622,10823.9
"C104","FiftyAgent",15,824.6,10,295.986,10824.6
"C104","FiftyAgent",16,824.6,10,219.042,10824.6
"C104","FiftyAgent",17,822.9,10,389.615,10822.9
"C104","FiftyAgent",18,822.9,10,167.374,10822.9
"C104","FiftyAgent",19,824.6,10,270.177,10824.6
"C104","FiftyAgent",20,824.6,10,180.853,10824.6
"C104","FiftyAgent",21,823.9,10,428.103,10823.9
"C104","FiftyAgent",22,824.6,10,149.395,10824.6
"C104","FiftyAgent",23,822.9,10,230.491,10822.9
"C104","FiftyAgent",24,823.8,10,268.757,10823.8
"C104","FiftyAgent",25,823.9,10,350.162,10823.9
"C104","FiftyAgent",26,822.9,10,178.296,10822.9
"C104","FiftyAgent",27,823.3,10,306.855,10823.3
"C104","FiftyAgent",28,824.6,10,394.139,10824.6
"C104","FiftyAgent",29,823.9,10,207.589,10823.9
"C104","SixtyAgent",0,822.9,10,373.552,10822.9
"C104","SixtyAgent",1,823.8,10,320.657,10823.8
"C104","SixtyAgent",2,823.8,10,256.954,10823.8
"C104","SixtyAgent",3,823.8,10,362.226,10823.8
"C104","SixtyAgent",4,824.6,10,378.48,10824.6
"C104","SixtyAgent",5,823.8,10,234.578,10823.8
"C104","SixtyAgent",6,824.6,10,206.783,10824.6
"C104","SixtyAgent",7,823.9,10,117.275,10823.9
"C104","SixtyAgent",8,822.9,10,210.921,10822.9
"C104","SixtyAgent",9,822.9,10,190.104,10822.9
"C104","SixtyAgent",10,822.9,10,186.065,10822.9
"C104","SixtyAgent",11,823.9,10,332.34,10823.9
"C104","SixtyAgent",12,824.6,10,210.663,10824.6
"C104","SixtyAgent",13,823.9,10,179.316,10823.9
"C104","SixtyAgent",14,822.9,10,332.986,10822.9
"C104","SixtyAgent",15,824.6,10,151.941,10824.6
"C104","SixtyAgent",16,822.9,10,247.223,10822.9
"C104","SixtyAgent",17,823.8,10,337.594,10823.8
"C104","SixtyAgent",18,824.6,10,135.788,10824.6
"C104","SixtyAgent",19,822.9,10,301.796,10822.9
"C104","SixtyAgent",20,823.9,10,214.657,10823.9
"C104","SixtyAgent",21,823.8,10,138.093,10823.8
"C104","SixtyAgent",22,822.9,10,140.175,10822.9
"C104","SixtyAgent",23,824.5,10,175.657,10824.5
"C104","SixtyAgent",24,822.9,10,227.756,10822.9
"C104","SixtyAgent",25,822.9,10,338.33,10822.9
"C104","SixtyAgent",26,823.9,10,146.821,10823.9
"C104","SixtyAgent",27,822.9,10,195.878,10822.9
"C104","SixtyAgent",28,823.8,10,322.963,10823.8
"C104","SixtyAgent",29,822.9,10,254.294,10822.9
"C203","OneAgent",0,723.9,3,13.905,3723.9
"C203","OneAgent",1,588.7,3,47.217,3588.7
"C203","OneAgent",2,679,3,3.879,3679
"C203","OneAgent",3,768.7,3,55.346,3768.7
"C203","OneAgent",4,597.7,3,6.633,3597.7
"C203","OneAgent",5,588.7,3,13.332,3588.7
"C203","OneAgent",6,683,3,10.905,3683
"C203","OneAgent",7,597.7,3,37.037,3597.7
"C203","OneAgent",8,588.7,3,16.153,3588.7
"C203","OneAgent",9,760.3,3,20.729,3760.3
"C203","OneAgent",10,695.2,3,40.693,3695.2
"C203","OneAgent",11,588.7,3,0.661,3588.7
"C203","OneAgent",12,698,3,46.136,3698
"C203","OneAgent",13,668.2,3,17.51,3668.2
"C203","OneAgent",14,597.7,3,49.309,3597.7
"C203","OneAgent",15,597.7,3,13.577,3597.7
"C203","OneAgent",16,597.7,3,10.542,3597.7
"C203","OneAgent",17,678.2,3,15.547,3678.2
"C203","OneAgent",18,597.7,3,25.15,3597.7
"C203","OneAgent",19,598,3,5.08,3598
"C203","OneAgent",20,648,3,3.118,3648
"C203","OneAgent",21,747.7,3,33.924,3747.7
"C203","OneAgent",22,604.2,3,45.837,3604.2
"C203","OneAgent",23,648.6,3,49.465,3648.6
"C203","OneAgent",24,597.7,3,3.923,3597.7
"C203","OneAgent",25,588.7,3,18.298,3588.7
"C203","OneAgent",26,658.6,3,6.135,3658.6
"C203","OneAgent",27,668.2,3,45.638,3668.2
"C203","OneAgent",28,756.5,3,17.087,3756.5
"C203","OneAgent",29,727,3,8.283,3727
"C203","TwoAgent",0,588.7,3,61.413,3588.7
"C203","TwoAgent",1,597.7,3,11.04,3597.7
"C203","TwoAgent",2,588.7,3,39.599,3588.7
"C203","TwoAgent",3,719.7,3,60.047,3719.7
"C203","TwoAgent",4,597.7,3,41.692,3597.7
"C203","TwoAgent",5,588.7,3,50.469,3588.7
"C203","TwoAgent",6,588.7,3,7.622,3588.7
"C203","TwoAgent",7,588.7,3,52.123,3588.7
"C203","TwoAgent",8,598,3,54.283,3598
"C203","TwoAgent",9,719.7,3,51.91,3719.7
"C203","TwoAgent",10,598,3,49.048,3598
"C203","TwoAgent",11,597.7,3,34.71,3597.7
"C203","TwoAgent",12,597.7,3,14.427,3597.7
"C203","TwoAgent",13,728.7,3,18.035,3728.7
"C203","TwoAgent",14,648,3,42.131,3648
"C203","TwoAgent",15,597.7,3,17.99,3597.7
"C203","TwoAgent",16,648,3,40.118,3648
"C203","TwoAgent",17,588.7,3,5.256,3588.7
"C203","TwoAgent",18,682,3,6.188,3682
"C203","TwoAgent",19,597.7,3,16.646,3597.7
"C203","TwoAgent",20,658.6,3,9.055,3658.6
"C203","TwoAgent",21,597.7,3,7.705,3597.7
"C203","TwoAgent",22,598,3,44.575,3598
"C203","TwoAgent",23,588.7,3,5.766,3588.7
"C203","TwoAgent",24,644.9,3,19.665,3644.9
"C203","TwoAgent",25,597.7,3,29.107,3597.7
"C203","TwoAgent",26,598,3,18.66,3598
"C203","TwoAgent",27,597.7,3,36.572,3597.7
"C203","TwoAgent",28,597.7,3,41.405,3597.7
"C203","TwoAgent",29,679.7,3,22.502,3679.7
"C203","FourAgent",0,588.7,3,28.794,3588.7
"C203","FourAgent",1,722,3,32.457,3722
"C203","FourAgent",2,722,3,30.912,3722
"C203","FourAgent",3,588.7,3,33.612,3588.7
"C203","FourAgent",4,588.7,3,22.743,3588.7
"C203","FourAgent",5,588.7,3,29.309,3588.7
"C203","FourAgent",6,760.5,3,33.424,3760.5
"C203","FourAgent",7,588.7,3,18.665,3588.7
"C203","FourAgent",8,588.7,3,43.361,3588.7
"C203","FourAgent",9,643,3,23.857,3643
"C203","FourAgent",10,588.7,3,40.801,3588.7
"C203","FourAgent",11,588.7,3,7.258,3588.7
"C203","FourAgent",12,588.7,3,23.018,3588.7
"C203","FourAgent",13,637.1,3,4.779,3637.1
"C203","FourAgent",14,668.2,3,11.114,3668.2
"C203","FourAgent",15,597.7,3,24.4,3597.7
"C203","FourAgent",16,726.9,3,51.736,3726.9
"C203","FourAgent",17,588.7,3,17.324,3588.7
"C203","FourAgent",18,588.7,3,29.413,3588.7
"C203","FourAgent",19,588.7,3,37.709,3588.7
"C203","FourAgent",20,597.7,3,9.497,3597.7
"C203","FourAgent",21,597.7,3,18.568,3597.7
"C203","FourAgent",22,588.7,3,5.695,3588.7
"C203","FourAgent",23,597.7,3,30.078,3597.7
"C203","FourAgent",24,675.5,3,47.438,3675.5
"C203","FourAgent",25,597.7,3,16.912,3597.7
"C203","FourAgent",26,597.7,3,37.532,3597.7
"C203","FourAgent",27,588.7,3,31.799,3588.7
"C203","FourAgent",28,588.7,3,16.965,3588.7
"C203","FourAgent",29,588.7,3,32.92,3588.7
"C203","EightAgent",0,588.7,3,26.315,3588.7
"C203","EightAgent",1,648,3,33.938,3648
"C203","EightAgent",2,588.7,3,39.013,3588.7
"C203","EightAgent",3,597.7,3,9.633,3597.7
"C203","EightAgent",4,588.7,3,28.883,3588.7
"C203","EightAgent",5,597.7,3,23.13,3597.7
"C203","EightAgent",6,588.7,3,21.145,3588.7
"C203","EightAgent",7,648,3,45.614,3648
"C203","EightAgent",8,588.7,3,17.645,3588.7
"C203","EightAgent",9,588.7,3,56.8,3588.7
"C203","EightAgent",10,588.7,3,66.223,3588.7
"C203","EightAgent",11,588.7,3,30.421,3588.7
"C203","EightAgent",12,597.7,3,45.835,3597.7
"C203","EightAgent",13,588.7,3,20.897,3588.7
"C203","EightAgent",14,597.7,3,31.073,3597.7
"C203","EightAgent",15,597.7,3,3.25,3597.7
"C203","EightAgent",16,588.7,3,17.914,3588.7
"C203","EightAgent",17,643,3,16.167,3643
"C203","EightAgent",18,597.7,3,29.001,3597.7
"C203","EightAgent",19,588.7,3,19.899,3588.7
"C203","EightAgent",20,597.7,3,22.363,3597.7
"C203","EightAgent",21,588.7,3,21.719,3588.7
"C203","EightAgent",22,588.7,3,17.867,3588.7
"C203","EightAgent",23,588.7,3,19.402,3588.7
"C203","EightAgent",24,588.7,3,18.49,3588.7
"C203","EightAgent",25,597.7,3,52.151,3597.7
"C203","EightAgent",26,588.7,3,25.229,3588.7
"C203","EightAgent",27,588.7,3,4.253,3588.7
"C203","EightAgent",28,588.7,3,52.213,3588.7
"C203","EightAgent",29,588.7,3,5.947,3588.7
"C203","TenAgent",0,588.7,3,5.504,3588.7
"C203","TenAgent",1,588.7,3,20.21,3588.7
"C203","TenAgent",2,597.7,3,34.981,3597.7
"C203","TenAgent",3,597.7,3,9.458,3597.7
"C203","TenAgent",4,588.7,3,38.792,3588.7
"C203","TenAgent",5,588.7,3,12.916,3588.7
"C203","TenAgent",6,597.7,3,16.265,3597.7
"C203","TenAgent",7,588.7,3,22.514,3588.7
"C203","TenAgent",8,588.7,3,9.631,3588.7
"C203","TenAgent",9,588.7,3,42.601,3588.7
